sku_id,forecast_demand,on_hand,reorder_point,safety_stock,category,unit_price,cost_price,stockout_risk,overstock_risk,risk_level,recommended_action,sales_at_risk,capital_locked
SKU04609,163.60435859986097,219.0,205.0,66.0,Home Care,575.8,406.08,0.0,0.3365381200798034,Healthy,HEALTHY,0.0,22495.06
SKU04610,329.50877223135365,212.0,154.0,60.0,Electronics & Accessories,2079.89,1184.44,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04611,70.89961764712334,116.0,128.0,53.0,Stationery & Office,272.61,199.69,0.0,0.6272687370081044,High overstock,MARKDOWN / CLEAR,0.0,9006.1
SKU04612,62.23756200170321,6072.0,1273.0,475.0,Home & Kitchen,805.8,532.13,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,3197974.89
SKU04613,88.52663674498476,359.0,188.0,79.0,Beverages,182.83,136.84,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,37011.58
SKU04614,68.96398459407902,356.0,276.0,70.0,Snacks & Confectionery,177.07,125.53,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,36031.63
SKU04615,87.51840276343206,144.0,205.0,57.0,Home Care,277.75,152.96,0.0,0.6380774559106833,High overstock,MARKDOWN / CLEAR,0.0,8639.43
SKU04616,92.24144870318449,193.0,162.0,47.0,Beverages,223.77,130.14,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,13112.72
SKU04617,62.9547929868257,71.0,70.0,30.0,Frozen Foods,774.69,494.34,0.0,0.12579521623706236,Healthy,HEALTHY,0.0,3977.07
SKU04618,159.1403422747281,62.0,50.0,18.0,Grocery,433.58,290.7,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04619,74.98320861094285,0.0,0.0,0.0,Beverages,297.98,233.33,1.0,0.0,High stockout,REORDER NOW,5585.87,0.0
SKU04620,62.543559631544184,17.0,24.0,8.0,Grocery,206.16,155.75,0.30994983077277705,0.0,Healthy,HEALTHY,1368.06,0.0
SKU04621,236.14363954687872,0.0,0.0,0.0,Dairy & Bakery,270.2,202.76,1.0,0.0,High stockout,REORDER NOW,15951.5,0.0
SKU04622,226.33464290584433,0.0,0.0,0.0,Apparel & Footwear,2025.83,1387.48,1.0,0.0,High stockout,REORDER NOW,114628.88,0.0
SKU04623,116.92574545228638,200.0,73.0,20.0,Snacks & Confectionery,71.42,40.94,0.0,0.7044624075013889,High overstock,MARKDOWN / CLEAR,0.0,3401.06
SKU04624,68.41626522284182,0.0,0.0,0.0,Stationery & Office,61.27,45.12,1.0,0.0,High stockout,REORDER NOW,1047.97,0.0
SKU04625,118.55941285318758,86.0,84.0,20.0,Dairy & Bakery,66.1,37.79,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04626,465.80499847664896,339.0,774.0,299.0,Grocery,468.52,268.4,0.18597915047677283,0.0,Healthy,HEALTHY,35818.94,0.0
SKU04627,628.63526118199,0.0,544.0,176.0,Personal Care,630.47,386.96,1.0,0.0,High stockout,REORDER NOW,210046.64,0.0
SKU04628,69.04152609700476,318.0,178.0,65.0,Electronics & Accessories,1915.76,1495.52,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,372322.38
SKU04629,241.78085061751017,162.0,98.0,45.0,Beverages,166.85,123.05,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04630,75.54582749867274,7.0,23.0,6.0,Grocery,118.95,67.7,0.7295883313080973,0.0,High stockout,REORDER NOW,2127.59,0.0
SKU04631,67.73398453706292,0.0,0.0,0.0,Home & Kitchen,520.22,405.63,1.0,0.0,High stockout,REORDER NOW,8809.14,0.0
SKU04632,116.2817397811338,43.0,140.0,53.0,Health & Wellness,892.4,665.59,0.4823669813655954,0.0,Healthy,HEALTHY,34866.46,0.0
SKU04633,348.61926209470323,0.0,711.0,235.0,Personal Care,620.55,434.95,1.0,0.0,High stockout,REORDER NOW,199913.17,0.0
SKU04634,92.23852331413003,35.0,42.0,12.0,Apparel & Footwear,973.21,566.16,0.02938551516434451,0.0,Healthy,HEALTHY,58.03,0.0
SKU04635,67.86907431024606,88.0,67.0,28.0,Home & Kitchen,687.51,433.15,0.0,0.2923071914552936,Healthy,HEALTHY,0.0,8719.71
SKU04636,62.49103928552684,90.0,55.0,12.0,Personal Care,633.26,395.9,0.0,0.4332731204912564,Healthy,HEALTHY,0.0,10890.8
SKU04637,104.64379202617167,115.0,129.0,33.0,Frozen Foods,502.55,356.82,0.0,0.09802949870696366,Healthy,HEALTHY,0.0,3695.3
SKU04638,71.78573787835117,205.0,180.0,55.0,Grocery,338.74,236.09,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,31450.56
SKU04639,94.9560209676869,61.0,75.0,21.0,Dairy & Bakery,254.04,157.33,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04640,62.30532628836386,60.0,29.0,8.0,Health & Wellness,676.99,425.0,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04641,61.359722406214416,7392.0,1675.0,590.0,Snacks & Confectionery,113.8,77.34,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,566951.72
SKU04642,90.22461801285236,356.0,162.0,52.0,Stationery & Office,330.34,251.5,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,66842.51
SKU04643,62.285476935778064,6913.0,1505.0,567.0,Stationery & Office,247.04,143.67,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,984242.16
SKU04644,72.10965220269998,110.0,48.0,23.0,Dairy & Bakery,359.73,263.12,0.0,0.5182673785979345,High overstock,MARKDOWN / CLEAR,0.0,9969.71
SKU04645,77.1993120768337,338.0,159.0,59.0,Personal Care,155.83,124.5,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,32469.69
SKU04646,449.82845902908554,6.0,470.0,161.0,Snacks & Confectionery,82.38,60.75,0.9781386610971758,0.0,High stockout,REORDER NOW,22033.12,0.0
SKU04647,175.00776855935956,0.0,0.0,0.0,Frozen Foods,288.31,190.4,1.0,0.0,High stockout,REORDER NOW,12614.12,0.0
SKU04648,67.51007352460051,103.0,133.0,46.0,Beverages,73.65,53.98,0.0,0.5180249363278789,High overstock,MARKDOWN / CLEAR,0.0,1915.75
SKU04649,97.22011703356412,10.0,38.0,9.0,Personal Care,541.59,414.41,0.7084975522195774,0.0,High stockout,REORDER NOW,12621.77,0.0
SKU04650,61.488057176381346,310.0,124.0,45.0,Frozen Foods,578.07,429.0,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,106611.62
SKU04651,156.828552241053,53.0,34.0,8.0,Health & Wellness,655.85,362.81,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04652,62.0229098380127,6491.0,1488.0,472.0,Health & Wellness,1268.21,739.21,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4752364.15
SKU04653,65.64771405746802,5354.0,1196.0,410.0,Snacks & Confectionery,179.35,103.45,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,547080.04
SKU04654,64.63599713733838,6277.0,1529.0,544.0,Apparel & Footwear,2988.03,1667.19,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,10357191.14
SKU04655,98.99326532235347,0.0,0.0,0.0,Electronics & Accessories,2076.21,1512.79,1.0,0.0,High stockout,REORDER NOW,51382.7,0.0
SKU04656,73.84093375906157,0.0,0.0,0.0,Apparel & Footwear,1418.65,875.08,1.0,0.0,High stockout,REORDER NOW,26188.61,0.0
SKU04657,114.90104445591146,201.0,114.0,41.0,Home Care,395.47,288.89,0.0,0.742866088466014,High overstock,MARKDOWN / CLEAR,0.0,24873.13
SKU04658,65.71308458814426,0.0,0.0,0.0,Home & Kitchen,1654.62,1185.58,1.0,0.0,High stockout,REORDER NOW,27182.55,0.0
SKU04659,72.85778434948074,167.0,82.0,27.0,Personal Care,578.23,393.72,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,37065.67
SKU04660,124.54136041143327,42.0,68.0,14.0,Apparel & Footwear,2394.77,1352.87,0.08963497599971337,0.0,Healthy,HEALTHY,7508.42,0.0
SKU04661,63.1089962576833,262.0,91.0,33.0,Snacks & Confectionery,81.09,50.79,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,10101.67
SKU04662,188.8445882956529,26.0,33.0,15.0,Snacks & Confectionery,186.44,103.81,0.5886801426084227,0.0,High stockout,REORDER NOW,6751.21,0.0
SKU04663,422.699305740857,0.0,1222.0,377.0,Frozen Foods,715.73,556.48,1.0,0.0,High stockout,REORDER NOW,345464.85,0.0
SKU04664,64.78510150527457,248.0,157.0,67.0,Frozen Foods,729.2,457.32,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,83787.84
SKU04665,62.44539746787418,6681.0,1529.0,518.0,Electronics & Accessories,1605.02,920.86,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,6094762.19
SKU04666,145.83462112418988,0.0,0.0,0.0,Dairy & Bakery,118.07,65.01,1.0,0.0,High stockout,REORDER NOW,4304.67,0.0
SKU04667,65.80540589228522,30.0,34.0,16.0,Home & Kitchen,883.22,620.8,0.10317524766823483,0.0,Healthy,HEALTHY,2165.08,0.0
SKU04668,101.56399269342923,254.0,98.0,33.0,Dairy & Bakery,116.64,82.26,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,12539.39
SKU04669,76.56793476187089,27.0,35.0,17.0,Frozen Foods,508.26,405.96,0.273059828333041,0.0,Healthy,HEALTHY,4646.5,0.0
SKU04670,62.07150679932079,120.0,74.0,28.0,Stationery & Office,308.99,192.24,0.0,0.9184574166746091,High overstock,MARKDOWN / CLEAR,0.0,11136.17
SKU04671,73.69540991989388,307.0,153.0,55.0,Frozen Foods,205.55,115.44,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,26932.68
SKU04672,66.2893552554067,65.0,171.0,58.0,Electronics & Accessories,2160.93,1609.56,0.13989693821562477,0.0,Healthy,HEALTHY,20685.15,0.0
SKU04673,69.51785755054827,287.0,119.0,32.0,Home & Kitchen,1061.88,664.89,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,144601.7
SKU04674,83.3109468728667,355.0,220.0,82.0,Stationery & Office,161.82,102.38,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,27815.53
SKU04675,71.27622155778518,245.0,178.0,57.0,Home Care,116.52,90.53,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15727.21
SKU04676,109.34762828716428,133.0,116.0,52.0,Home Care,398.8,276.7,0.0,0.21434417830244365,Healthy,HEALTHY,0.0,6544.61
SKU04677,409.79163712050365,293.0,98.0,30.0,Snacks & Confectionery,167.85,109.12,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04678,66.95392166729967,264.0,139.0,45.0,Frozen Foods,215.64,169.85,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,33468.28
SKU04679,61.63245541157706,8255.0,1775.0,628.0,Stationery & Office,45.71,28.17,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,230807.16
SKU04680,94.65859651366482,83.0,142.0,41.0,Home Care,142.59,79.19,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04681,72.64469652712454,136.0,109.0,45.0,Personal Care,215.11,130.73,0.0,0.8602833124519792,High overstock,MARKDOWN / CLEAR,0.0,8282.44
SKU04682,93.27557088260625,78.0,129.0,46.0,Beverages,129.38,72.59,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04683,101.18657819779021,233.0,159.0,55.0,Personal Care,481.63,313.99,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,41388.1
SKU04684,69.92813412849989,336.0,287.0,91.0,Snacks & Confectionery,124.43,94.29,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,25087.92
SKU04685,70.48988341805193,145.0,142.0,43.0,Stationery & Office,173.01,137.33,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,10232.47
SKU04686,63.307570445143156,93.0,72.0,36.0,Frozen Foods,417.94,303.04,0.0,0.46172525799564507,Healthy,HEALTHY,0.0,8997.99
SKU04687,64.829189577716,0.0,0.0,0.0,Beverages,58.4,45.64,1.0,0.0,High stockout,REORDER NOW,946.51,0.0
SKU04688,87.52576728741298,408.0,237.0,95.0,Grocery,277.95,181.26,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,58089.16
SKU04689,81.17113383676399,0.0,0.0,0.0,Home & Kitchen,1087.98,680.72,1.0,0.0,High stockout,REORDER NOW,22078.14,0.0
SKU04690,61.2602046993409,8332.0,1741.0,645.0,Stationery & Office,120.94,71.18,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,588711.26
SKU04691,95.32486316759348,0.0,0.0,0.0,Apparel & Footwear,1341.17,905.59,1.0,0.0,High stockout,REORDER NOW,31961.71,0.0
SKU04692,66.05470962067504,61.0,88.0,33.0,Beverages,57.36,36.24,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04693,62.22871934390555,5974.0,1372.0,466.0,Beverages,225.63,130.16,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,769476.15
SKU04694,147.68565578064863,110.0,66.0,31.0,Snacks & Confectionery,149.97,117.42,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04695,75.83250516388787,120.0,127.0,48.0,Apparel & Footwear,2192.57,1273.72,0.0,0.5748542852000007,High overstock,MARKDOWN / CLEAR,0.0,56257.02
SKU04696,61.88526657234317,0.0,0.0,0.0,Apparel & Footwear,1571.33,1154.83,1.0,0.0,High stockout,REORDER NOW,24310.54,0.0
SKU04697,76.62413426455106,0.0,0.0,0.0,Home & Kitchen,517.49,293.43,1.0,0.0,High stockout,REORDER NOW,9913.06,0.0
SKU04698,62.93516669355752,608.0,360.0,133.0,Beverages,85.45,58.26,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,31755.48
SKU04699,65.3612223066473,469.0,300.0,96.0,Beverages,143.53,103.16,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,41639.38
SKU04700,91.47358254220126,47.0,86.0,21.0,Home & Kitchen,1503.53,915.1,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04701,67.66890949766821,190.0,86.0,35.0,Stationery & Office,171.7,97.68,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11949.3
SKU04702,341.60826592149664,510.0,193.0,42.0,Electronics & Accessories,2187.66,1527.73,0.0,0.49149933270170343,Healthy,HEALTHY,0.0,257257.1
SKU04703,61.335450043739066,137.0,283.0,93.0,Beverages,134.39,94.17,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,7125.33
SKU04704,91.39553165571598,275.0,150.0,37.0,Grocery,56.92,35.75,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,6563.86
SKU04705,196.33266248752102,70.0,53.0,23.0,Grocery,147.03,94.69,0.04218708365524315,0.0,Healthy,HEALTHY,306.29,0.0
SKU04706,61.56713404380336,3539.0,873.0,316.0,Electronics & Accessories,625.94,351.4,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1221969.91
SKU04707,106.94481502992895,122.0,144.0,46.0,Home & Kitchen,978.23,610.36,0.0,0.1394711266668698,Healthy,HEALTHY,0.0,9189.08
SKU04708,78.33058662293374,204.0,118.0,31.0,Health & Wellness,1333.42,1027.6,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,129137.89
SKU04709,61.238405436694464,163.0,87.0,22.0,Dairy & Bakery,194.24,115.15,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11717.85
SKU04710,436.28804299893113,558.0,979.0,372.0,Apparel & Footwear,1632.84,1089.13,0.0,0.27833360401616647,Healthy,HEALTHY,0.0,132560.14
SKU04711,200.25601413733565,500.0,274.0,93.0,Grocery,291.42,209.59,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,62823.34
SKU04712,85.31645972184879,360.0,193.0,68.0,Apparel & Footwear,2174.66,1632.56,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,448437.36
SKU04713,113.64676167877916,149.0,100.0,36.0,Home & Kitchen,1913.4,1091.19,0.0,0.30836665426516485,Healthy,HEALTHY,0.0,38577.1
SKU04714,86.07495545943874,0.0,0.0,0.0,Electronics & Accessories,2007.28,1401.0,1.0,0.0,High stockout,REORDER NOW,43194.13,0.0
SKU04715,72.42861328628844,25.0,27.0,9.0,Home & Kitchen,1276.44,902.22,0.11054670980100234,0.0,Healthy,HEALTHY,2689.65,0.0
SKU04716,64.07535218832815,64.0,102.0,45.0,Health & Wellness,296.19,177.52,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04717,74.79863941555485,5576.0,1267.0,421.0,Home Care,523.77,292.11,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1606955.93
SKU04718,77.68971052477549,177.0,139.0,37.0,Dairy & Bakery,148.59,113.09,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11231.0
SKU04719,115.59969697729574,239.0,101.0,27.0,Stationery & Office,240.75,158.9,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19608.31
SKU04720,188.0092994365181,235.0,88.0,26.0,Electronics & Accessories,2230.86,1260.87,0.0,0.248615812574156,Healthy,HEALTHY,0.0,59249.16
SKU04721,141.75002658575642,286.0,151.0,49.0,Snacks & Confectionery,41.69,28.95,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4176.04
SKU04722,65.53208881829819,426.0,244.0,70.0,Stationery & Office,328.81,211.83,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,76357.92
SKU04723,65.89725929509025,353.0,156.0,54.0,Grocery,369.02,210.36,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,60394.93
SKU04724,67.93348735139716,190.0,120.0,44.0,Health & Wellness,1215.98,756.07,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,92290.83
SKU04725,62.034361326190364,0.0,0.0,0.0,Snacks & Confectionery,84.88,53.62,1.0,0.0,High stockout,REORDER NOW,1316.37,0.0
SKU04726,61.60050759244236,7465.0,1624.0,521.0,Health & Wellness,789.0,547.35,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4052250.71
SKU04727,62.354082690900356,125.0,72.0,18.0,Personal Care,491.3,319.75,0.0,0.988822103458497,High overstock,MARKDOWN / CLEAR,0.0,20031.03
SKU04728,62.8703224220494,480.0,249.0,101.0,Home Care,217.88,125.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,52416.52
SKU04729,64.25112031652083,6517.0,1463.0,488.0,Electronics & Accessories,1746.02,1237.64,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,7986180.12
SKU04730,89.70269886546862,0.0,0.0,0.0,Apparel & Footwear,1506.33,1102.93,1.0,0.0,High stockout,REORDER NOW,33780.47,0.0
SKU04731,79.48372918374834,716.0,339.0,122.0,Personal Care,98.95,66.97,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,42627.49
SKU04732,69.88693926838438,339.0,309.0,90.0,Stationery & Office,102.18,57.82,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15560.12
SKU04733,67.48143640126953,315.0,208.0,72.0,Home Care,486.39,280.07,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,69322.52
SKU04734,85.23155974582639,201.0,80.0,31.0,Beverages,159.5,125.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,14516.2
SKU04735,209.16657675971774,88.0,59.0,17.0,Grocery,604.76,361.25,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04736,68.3794460374127,402.0,162.0,68.0,Snacks & Confectionery,143.03,89.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,29912.42
SKU04737,97.65147286190599,141.0,58.0,12.0,Electronics & Accessories,1427.53,1030.5,0.0,0.43941084588543367,Healthy,HEALTHY,0.0,44670.66
SKU04738,76.70765769483336,69.0,48.0,22.0,Frozen Foods,768.39,574.72,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04739,67.24309988392915,105.0,189.0,49.0,Personal Care,273.32,212.58,0.0,0.5532705897048851,High overstock,MARKDOWN / CLEAR,0.0,8026.36
SKU04740,66.24290197488405,13.0,30.0,11.0,Home Care,145.53,94.42,0.5448294896129999,0.0,High stockout,REORDER NOW,2119.02,0.0
SKU04741,61.84603351976027,4650.0,1048.0,330.0,Home & Kitchen,1088.07,868.36,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,3984169.38
SKU04742,111.16300897195318,516.0,328.0,112.0,Frozen Foods,362.06,208.54,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,84424.71
SKU04743,69.82095523866143,518.0,281.0,117.0,Grocery,385.89,291.98,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,130859.32
SKU04744,86.73099014980711,0.0,0.0,0.0,Grocery,232.79,143.87,1.0,0.0,High stockout,REORDER NOW,5047.53,0.0
SKU04745,78.16131502736292,192.0,147.0,72.0,Home Care,335.38,263.03,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,29942.99
SKU04746,62.52840309249709,101.0,81.0,37.0,Personal Care,364.33,279.55,0.0,0.605581047763603,High overstock,MARKDOWN / CLEAR,0.0,10754.73
SKU04747,61.81991058797902,7333.0,1707.0,604.0,Home & Kitchen,1085.05,803.55,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,5842756.76
SKU04748,201.82901016721343,53.0,23.0,7.0,Frozen Foods,553.81,388.19,0.09335458483788339,0.0,Healthy,HEALTHY,2468.47,0.0
SKU04749,229.42932471124325,232.0,129.0,40.0,Apparel & Footwear,1569.69,947.49,0.0,0.011156024919910362,Healthy,HEALTHY,0.0,2435.69
SKU04750,338.19708347774355,128.0,180.0,78.0,Health & Wellness,914.6,608.65,0.2173612311473736,0.0,Healthy,HEALTHY,31598.76,0.0
SKU04751,65.36473312331208,145.0,117.0,55.0,Personal Care,210.56,117.64,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,9368.29
SKU04752,66.9461458291905,59.0,60.0,18.0,Health & Wellness,833.79,606.46,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04753,64.82632234876709,4905.0,1091.0,352.0,Health & Wellness,641.27,371.28,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1797059.68
SKU04754,67.89967564586108,135.0,94.0,26.0,Electronics & Accessories,2886.78,1774.13,0.0,0.9738844736951929,High overstock,MARKDOWN / CLEAR,0.0,119044.7
SKU04755,151.93015453865692,217.0,155.0,51.0,Snacks & Confectionery,176.07,107.62,0.0,0.4254873452370379,Healthy,HEALTHY,0.0,7002.82
SKU04756,419.2143208258799,0.0,644.0,202.0,Health & Wellness,665.32,496.99,1.0,0.0,High stockout,REORDER NOW,204122.56,0.0
SKU04757,64.62509532904151,129.0,88.0,30.0,Dairy & Bakery,318.55,207.11,0.0,0.9809495033597342,High overstock,MARKDOWN / CLEAR,0.0,13332.69
SKU04758,68.90927295706223,123.0,52.0,16.0,Apparel & Footwear,2060.11,1408.36,0.0,0.7737275007302666,High overstock,MARKDOWN / CLEAR,0.0,76179.22
SKU04759,83.02084527864166,195.0,152.0,52.0,Apparel & Footwear,1217.72,733.26,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,82109.83
SKU04760,113.01953885229688,46.0,57.0,13.0,Health & Wellness,216.71,137.29,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04761,69.26275965101632,161.0,109.0,37.0,Stationery & Office,287.71,195.06,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,17894.27
SKU04762,261.2077622063307,136.0,65.0,22.0,Frozen Foods,437.45,261.84,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU04763,69.05854621635547,293.0,171.0,62.0,Grocery,99.27,71.72,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,16061.08
SKU04764,70.41716179100064,198.0,156.0,71.0,Health & Wellness,1249.29,827.43,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,105565.87
SKU04765,71.96510992367787,202.0,168.0,39.0,Apparel & Footwear,2309.27,1837.98,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,239001.53
SKU04766,69.07251463370051,6.0,69.0,15.0,Beverages,112.83,69.01,0.8196472046382897,0.0,High stockout,REORDER NOW,2963.83,0.0
SKU04767,89.07112962530285,350.0,133.0,57.0,Beverages,116.26,75.45,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19687.08
SKU04768,63.126356134073,7103.0,1556.0,538.0,Dairy & Bakery,104.95,81.98,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,577128.84
SKU04769,62.89837443120619,0.0,0.0,0.0,Home & Kitchen,2064.58,1592.82,1.0,0.0,High stockout,REORDER NOW,32464.68,0.0
SKU04770,78.3533653885801,179.0,130.0,30.0,Frozen Foods,343.82,230.72,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23221.19
SKU04771,62.68172159524667,5701.0,1350.0,452.0,Stationery & Office,76.55,44.47,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,250736.01
SKU04772,71.71160397669264,123.0,149.0,38.0,Home & Kitchen,1952.93,1273.69,0.0,0.7053674134289157,High overstock,MARKDOWN / CLEAR,0.0,65325.52
SKU04773,67.14249081779212,7.0,25.0,9.0,Frozen Foods,434.24,302.59,0.7386657731560753,0.0,High stockout,REORDER NOW,8157.47,0.0
SKU04774,64.0389107452933,226.0,195.0,59.0,Electronics & Accessories,378.76,232.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,37638.14
SKU04775,94.73435519214571,525.0,342.0,123.0,Dairy & Bakery,121.08,72.38,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,31142.63
SKU04776,74.62973242979486,631.0,237.0,80.0,Beverages,218.83,149.43,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,83138.41
SKU04777,102.221402857054,59.0,137.0,60.0,Personal Care,135.53,80.51,0.31835525460729996,0.0,Healthy,HEALTHY,3599.05,0.0
SKU04778,361.01300852328495,101.0,143.0,51.0,Health & Wellness,485.82,373.42,0.28999865741475817,0.0,Healthy,HEALTHY,19555.83,0.0
SKU04779,182.37792123967384,235.0,114.0,49.0,Snacks & Confectionery,192.22,109.29,0.0,0.2869597299641619,Healthy,HEALTHY,0.0,5751.07
SKU04780,82.44812075093029,0.0,0.0,0.0,Snacks & Confectionery,37.42,29.82,1.0,0.0,High stockout,REORDER NOW,771.3,0.0
SKU04781,68.23433554587581,561.0,217.0,67.0,Grocery,79.52,54.43,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,26821.24
SKU04782,216.12073043679285,0.0,0.0,0.0,Electronics & Accessories,1639.0,1304.46,1.0,0.0,High stockout,REORDER NOW,88555.47,0.0
SKU04783,475.03067497208093,175.0,1179.0,431.0,Home & Kitchen,1943.37,1433.97,0.6822558995875665,0.0,High stockout,REORDER NOW,728292.81,0.0
SKU04784,88.44960459002654,207.0,71.0,31.0,Apparel & Footwear,1758.96,1034.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,122659.35
SKU04785,70.64184489089799,82.0,65.0,19.0,Personal Care,423.51,257.01,0.0,0.15854079590495102,Healthy,HEALTHY,0.0,2919.16
SKU04786,91.98023525577426,13.0,68.0,22.0,Health & Wellness,1022.18,589.53,0.7173609440834327,0.0,High stockout,REORDER NOW,32704.71,0.0
SKU04787,141.81675182807686,566.0,278.0,104.0,Stationery & Office,161.55,118.3,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,50180.88
SKU04788,96.14771367651528,234.0,99.0,29.0,Health & Wellness,583.18,345.34,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,47605.91
SKU04789,268.0941853810645,228.0,96.0,32.0,Dairy & Bakery,67.08,48.88,0.0,0.0,Healthy,HEALTHY,0.0,0.0
